umidade;temperatura;pressao;vento_ang;vent_veloc;chuva;corrente_fuga;A;B;C;K;Uc
62;32;1014;55;4,5;0;0,034126;0,08608373;0,086553325;5,643956412;1,485852818;19244,78592
63;31,9;1014;77;1,6;0;0,033246;0,08608373;0,08543007;5,657018961;1,486977291;19612,70051
64;31,9;1014;49;1,8;0;0,03291;0,08608373;0,084997275;5,662097909;1,487414506;19757,64164
64;32;1014;10;4,5;0;0,032953;0,08608373;0,085052786;5,661445038;1,487358305;19738,95051
63;32;1014;21;1,4;0;0,032825;0,08608373;0,084887439;5,66339098;1,487525819;19794,71338
63;32,2;1014;53;2,6;0;0,033932;0,08608373;0,086306954;5,646806929;1,486098202;19324,47992
62;32,1;1014;28;5,5;0;0,035563;0,08608373;0,088356857;5,623333304;1,484077504;18677,90641
62;32;1014;344;2,8;0;0,0336;0,08608373;0,085883691;5,651723157;1,486521409;19462,70174
63;31,9;1014;21;2,4;0;0,034225;0,08608373;0,08667878;5,642508004;1,485728134;19204,41761
63;31,9;1014;46;2,2;0;0,034094;0,08608373;0,086512735;5,644425482;1,485893198;19257,87747
63;31,7;1014;24;4,3;0;0,034096;0,08608373;0,086515272;5,644396152;1,485890673;19257,05863
63;31,7;1014;115;2,6;0;0,034839;0,08608373;0,087452837;5,633617466;1,484962803;18958,47717
63;31,8;1014;95;2,4;0;0,034507;0,08608373;0,087035146;5,638405089;1,48537494;19090,52449
64;31,7;1014;64;4,5;0;0,035527;0,08608373;0,088312124;5,623839705;1,484121097;18691,62436
63;31,7;1014;36;3,6;0;0,033992;0,08608373;0,086383227;5,645923589;1,48602216;19299,74854
64;31,6;1014;76;3,9;0;0,034023;0,08608373;0,086422607;5,645467807;1,485982925;19287,00013
63;31,6;1014;73;3,4;0;0,034646;0,08608373;0,087210266;5,636395051;1,485201908;19034,97416
64;31,7;1014;51;3,6;0;0,033999;0,08608373;0,086392121;5,645820634;1,486013298;19296,86812
64;31,7;1014;43;2,6;0;0,034583;0,08608373;0,087130939;5,637305074;1,485280246;19060,10395
64;31,7;1014;71;4,9;0;0,03406;0,08608373;0,086469587;5,644924352;1,485936142;19271,81047
63;31,6;1014;5;3,6;0;0,034372;0,08608373;0,086864728;5,64036505;1,485543661;19144,84678
64;31,6;1014;46;4,5;0;0,032769;0,08608373;0,084814998;5,664244717;1,487599311;19819,22768
64;31,5;1014;95;5,5;0;0,033073;0,08608373;0,085207507;5,65962757;1,48720185;19687,0109
64;31,5;1014;63;3,7;0;0,033251;0,08608373;0,085436494;5,656943769;1,486970819;19610,56272
65;31,5;1014;47;3,9;0;0,033232;0,08608373;0,085412081;5,657229556;1,48699542;19618,68926
64;31,4;1014;47;3,6;0;0,035344;0,08608373;0,088084382;5,626421867;1,484343379;18761,7295
64;31,4;1014;60;3,6;0;0,034147;0,08608373;0,086579952;5,643648823;1,48582634;19236,20609
65;31,3;1014;56;4,9;0;0,034003;0,08608373;0,086397202;5,645761812;1,486008234;19295,22262
64;31,3;1014;60;3,6;0;0,034923;0,08608373;0,087558202;5,632413371;1,48485915;18925,41089
64;31,2;1014;48;5,7;0;0,034018;0,08608373;0,086416257;5,645541292;1,485989251;19289,05497
64;31,2;1014;32;2,8;0;0,035628;0,08608373;0,088437567;5,622420267;1,483998907;18653,19845
65;31,2;1014;50;3,9;0;0,034582;0,08608373;0,087129679;5,637319532;1,485281491;19060,50347
66;31,3;1014;43;4,5;0;0,0347;0,08608373;0,087278204;5,635616347;1,485134875;19013,49696
66;31,3;1014;58;1,8;0;0,036134;0,08608373;0,089063362;5,615369065;1,483391913;18463,48012
65;31,3;1014;100;4,7;0;0,034725;0,08608373;0,087309638;5,635256246;1,485103876;19003,57331
65;31,4;1014;50;4,3;0;0,034974;0,08608373;0,087622112;5,631683726;1,48479634;18905,40175
65;31,4;1014;75;3,6;0;0,034915;0,08608373;0,087548173;5,632527922;1,484869011;18928,55415
65;31,4;1014;69;4,7;0;0,035114;0,08608373;0,087797311;5,629686234;1,484624388;18850,73237
66;31,4;1014;84;1,4;0;0,034721;0,08608373;0,08730461;5,635313844;1,485108834;19005,16027
64;31,4;1014;67;3,7;0;0,034747;0,08608373;0,087337292;5,634939571;1,485076615;18994,85069
64;31,4;1014;44;2,8;0;0,034695;0,08608373;0,087271916;5,635688398;1,485141077;19015,48317
64;31,3;1014;60;4,7;0;0,033393;0,08608373;0,08561873;5,654813041;1,486787398;19550,08008
64;31,3;1014;52;4,5;0;0,033205;0,08608373;0,085377376;5,657635957;1,487030405;19630,25129
64;31,2;1014;42;3,6;0;0,033311;0,08608373;0,085513542;5,656042354;1,486893221;19584,95245
64;31,2;1014;88;3,4;0;0,034302;0,08608373;0,086776231;5,641384359;1,485631407;19173,15895
64;31,3;1014;53;3,2;0;0,035463;0,08608373;0,088232543;5,62474124;1,484198705;18716,07108
65;31,3;1014;42;2,8;0;0,03426;0,08608373;0,08672309;5,641996944;1,48568414;19190,19412
64;31,3;1014;73;2,6;0;0,034366;0,08608373;0,086857146;5,640452338;1,485551175;19147,26965
64;31,3;1014;71;4,7;0;0,034232;0,08608373;0,086687644;5,642405751;1,485719332;19201,57091
65;31,3;1014;56;3,9;0;0,034385;0,08608373;0,086881153;5,640175979;1,485527385;19139,59975
64;31,2;1014;60;5,5;0;0,034355;0,08608373;0,086843244;5,640612406;1,485564954;19151,71345
63;31;1014;37;3,6;0;0,034137;0,08608373;0,086567273;5,64379527;1,485838947;19240,29059
63;31;1014;60;2,8;0;0,035486;0,08608373;0,088261151;5,624417064;1,484170798;18707,27679
65;31;1014;63;2,8;0;0,035159;0,08608373;0,087853551;5,629045875;1,484569264;18833,23979
65;31;1014;54;3,9;0;0,034479;0,08608373;0,086999828;5,638810969;1,485409879;19101,76119
64;31,1;1014;56;3,7;0;0,034505;0,08608373;0,087032624;5,63843407;1,485377435;19091,32659
63;31,2;1014;84;2,8;0;0,034815;0,08608373;0,087422709;5,633962026;1,484992464;18967,94994
63;31,2;1014;40;4,9;0;0,034557;0,08608373;0,08709818;5,637681123;1,485312618;19070,498
62;31,2;1014;99;4,3;0;0,034199;0,08608373;0,08664585;5,642887988;1,485760845;19214,99988
63;31,2;1014;63;2,6;0;0,034511;0,08608373;0,087040191;5,638347133;1,485369951;19088,92053
63;31,2;1014;85;3,7;0;0,033818;0,08608373;0,086161851;5,648489588;1,486243051;19371,67786
62;31,2;1014;44;4,5;0;0,032807;0,08608373;0,084864161;5,663665236;1,487549428;19802,58511
63;31,1;1014;47;3,9;0;0,032793;0,08608373;0,084846052;5,663878651;1,487567799;19808,71272
63;31,2;1014;44;2,6;0;0,032779;0,08608373;0,084827938;5,664092157;1,487586178;19814,84483
62;31,2;1014;53;3,9;0;0,033299;0,08608373;0,085498138;5,656222507;1,48690873;19590,06814
62;31,2;1014;44;2,6;0;0,034236;0,08608373;0,086692708;5,642347329;1,485714303;19199,94467
62;31,3;1014;47;3,7;0;0,034288;0,08608373;0,086758521;5,641588471;1,485648977;19178,83334
62;31,4;1014;76;2,8;0;0,0341;0,08608373;0,086520347;5,644337498;1,485885624;19255,42119
61;31,3;1014;85;3,6;0;0,033792;0,08608373;0,086128724;5,648874146;1,486276155;19382,48073
61;31,3;1014;41;2,8;0;0,033876;0,08608373;0,086235706;5,647632791;1,486169295;19347,63065
62;31,2;1014;61;2;0;0,033788;0,08608373;0,086123626;5,648933335;1,486281251;19384,14399
62;31,2;1014;7;1,2;0;0,034129;0,08608373;0,086557129;5,643912459;1,485849035;19243,55967
63;31,3;1014;60;2,8;0;0,034691;0,08608373;0,087266885;5,635746046;1,48514604;19017,07249
63;31,3;1014;2;2,4;0;0,034788;0,08608373;0,087388804;5,63434994;1,485025858;18978,62027
62;31,3;1014;307;1,8;0;0,034082;0,08608373;0,086497509;5,644601497;1,48590835;19262,79226
62;31,3;1014;41;2,4;0;0,03478;0,08608373;0,087378755;5,634464936;1,485035757;18981,78459
62;31,4;1014;339;2,4;0;0,034163;0,08608373;0,086600234;5,643414597;1,485806177;19229,67517
62;31,4;1014;62;1,6;0;0,033674;0,08608373;0,085978213;5,650623177;1,486426718;19431,68984
62;31,5;1014;357;3,6;0;0,033698;0,08608373;0,086008847;5,650266946;1,486396053;19421,65714
62;31,4;1014;339;1,6;0;0,032795;0,08608373;0,084848639;5,663848158;1,487565174;19807,83707
62;31,5;1014;39;3,7;0;0,032916;0,08608373;0,085005023;5,662006759;1,48740666;19755,03105
63;31,5;1014;43;2,8;0;0,032808;0,08608373;0,084865454;5,663649996;1,487548116;19802,1476
62;31,5;1014;39;3,7;0;0,033112;0,08608373;0,085257731;5,659038313;1,487151125;19670,20041
62;31,5;1014;13;1,4;0;0,033896;0,08608373;0,086261159;5,647337683;1,486143891;19339,35496
62;31,5;1014;68;2,6;0;0,033712;0,08608373;0,086026712;5,650059262;1,486378175;19415,81043
62;31,5;1014;20;3,6;0;0,033868;0,08608373;0,086225523;5,647750882;1,486179461;19350,94329
60;31,4;1014;20;1,8;0;0,033644;0,08608373;0,085939906;5,651068823;1,486465081;19444,24806
61;31,4;1014;51;1,8;0;0,034186;0,08608373;0,08662938;5,643078088;1,485777209;19220,29622
61;31,4;1014;75;1,6;0;0,033579;0,08608373;0,085856848;5,652035754;1,486548318;19471,52387
61;31,4;1014;15;3,6;0;0,033874;0,08608373;0,086233161;5,647662311;1,486171836;19348,45868
62;31,4;1014;40;1,8;0;0,034019;0,08608373;0,086417527;5,645526594;1,485987986;19288,64396
62;31,4;1014;36;2,6;0;0,034021;0,08608373;0,086420067;5,6454972;1,485985455;19287,822
62;31,4;1014;64;2,4;0;0,034214;0,08608373;0,08666485;5,642668732;1,48574197;19208,89303
62;31,3;1014;34;2,8;0;0,034759;0,08608373;0,087352371;5,634766924;1,485061753;18990,0969
62;31,3;1014;357;2,4;0;0,034609;0,08608373;0,087163686;5,636929308;1,485247899;19049,72337
63;31,2;1014;39;3,4;0;0,034689;0,08608373;0,087264369;5,635774873;1,485148521;19017,86727
63;31,2;1014;44;1,6;0;0,034434;0,08608373;0,086943036;5,639463966;1,485466092;19119,85318
63;31,2;1014;50;1,4;0;0,033953;0,08608373;0,086333657;5,646497582;1,486071572;19315,81537
63;31,2;1014;45;3,6;0;0,033086;0,08608373;0,085224251;5,659431074;1,487184935;19681,40361
63;31,2;1014;39;3,4;0;0,033721;0,08608373;0,086038194;5,649925796;1,486366685;19412,05403
63;31,1;1014;67;1,4;0;0,032694;0,08608373;0,084717882;5,665390403;1,487697936;19852,1727
63;31,1;1014;34;1,6;0;0,033361;0,08608373;0,085577697;5,655292414;1,486828664;19563,67123
63;31,1;1014;48;1,8;0;0,033909;0,08608373;0,086277699;5,647145957;1,486127386;19333,98028
63;31,1;1014;93;2,8;0;0,033866;0,08608373;0,086222977;5,647780409;1,486182002;19351,77166
64;31;1013;55;3,4;0;0,033943;0,08608373;0,086320943;5,646644866;1,486084251;19319,94019
63;30,9;1013;41;3,7;0;0,034053;0,08608373;0,086460701;5,645027123;1,485944989;19274,68201
64;30,8;1013;62;2,6;0;0,033951;0,08608373;0,086331115;5,646527036;1,486074107;19316,64016
64;30,7;1013;45;2,6;0;0,034136;0,08608373;0,086566005;5,643809917;1,485840208;19240,69915
65;30,7;1013;92;1,8;0;0,0342;0,08608373;0,086647117;5,642873368;1,485759586;19214,59261
65;30,7;1013;14;2,8;0;0,034634;0,08608373;0,087195162;5,636568261;1,485216819;19039,75471
65;30,7;1013;45;1,8;0;0,034617;0,08608373;0,08717376;5,636813745;1,485237951;19046,53205
65;30,7;1013;49;1,2;0;0,034702;0,08608373;0,087280719;5,635587529;1,485132394;19012,70261
65;30,7;1013;56;2,8;0;0,034683;0,08608373;0,087256822;5,635861363;1,485155966;19020,25208
65;30,7;1013;65;2,4;0;0,035754;0,08608373;0,08859381;5,620655115;1,483846956;18605,52365
65;30,7;1013;74;2,4;0;0,034361;0,08608373;0,086850827;5,64052509;1,485557437;19149,28925
64;30,6;1013;60;2,6;0;0,034479;0,08608373;0,086999828;5,638810969;1,485409879;19101,76119
65;30,6;1013;36;1,6;0;0,034806;0,08608373;0,087411409;5,634091297;1,485003593;18971,50513
65;30,6;1013;71;2,8;0;0,034674;0,08608373;0,0872455;5,635991127;1,485167137;19023,83064
65;30,6;1013;33;3;0;0,034306;0,08608373;0,086781291;5,641326057;1,485626388;19171,53843
64;30,5;1013;73;2,6;0;0,033127;0,08608373;0,08527704;5,65881186;1,487131631;19663,74393
65;30,6;1013;9;1,4;0;0,033252;0,08608373;0,085437779;5,656928732;1,486969524;19610,13523
65;30,6;1013;60;2,2;0;0,033075;0,08608373;0,085210083;5,659597335;1,487199247;19686,14799
65;30,6;1013;31;1,6;0;0,033865;0,08608373;0,086221704;5,647795174;1,486183273;19352,18587
65;30,5;1013;7;2,8;0;0,034126;0,08608373;0,086553325;5,643956412;1,485852818;19244,78592
66;30,4;1013;28;2,4;0;0,034373;0,08608373;0,086865992;5,640350504;1,485542408;19144,44305
66;30,3;1013;22;3,9;0;0,034534;0,08608373;0,08706919;5,638014017;1,485341275;19079,70398
66;30,2;1013;48;3,6;0;0,035023;0,08608373;0,087683471;5,630983696;1,484736079;18886,22461
66;30,1;1013;19;2,6;0;0,034676;0,08608373;0,087248016;5,635962288;1,485164654;19023,03526
67;30,1;1013;50;2,4;0;0,034493;0,08608373;0,087017489;5,638607988;1,485392406;19096,14088
67;30,2;1013;323;1,6;0;0,035195;0,08608373;0,087898517;5,628534177;1,484525215;18819,2735
67;30,1;1013;48;1,2;0;0,035152;0,08608373;0,087844805;5,629145432;1,484577834;18835,95832
68;30,2;1013;48;1,6;0;0,035164;0,08608373;0,087859798;5,628974774;1,484563143;18831,29856
68;30,2;1013;66;2,4;0;0,034882;0,08608373;0,08750679;5,633000722;1,484909712;18941,53323
68;30,3;1013;55;2,8;0;0,035461;0,08608373;0,088230055;5,62476944;1,484201132;18716,83626
67;30,3;1013;70;2,8;0;0,03487;0,08608373;0,087491736;5,63317276;1,484924521;18946,25815
67;30,3;1013;49;3,6;0;0,035188;0,08608373;0,087889775;5,628633632;1,484533776;18821,98724
67;30,3;1013;69;3,4;0;0,034835;0,08608373;0,087447816;5,633674876;1,484967745;18960,05518
67;30,2;1013;49;2,6;0;0,035099;0,08608373;0,087778556;5,62989987;1,484642779;18856,57182
67;30,3;1013;37;1,6;0;0,034828;0,08608373;0,08743903;5,63377536;1,484976395;18962,81746
68;30,3;1013;62;1,6;0;0,035187;0,08608373;0,087888526;5,628647842;1,484535;18822,37499
68;30,4;1013;78;1,4;0;0,034891;0,08608373;0,087518078;5,632871732;1,484898608;18937,99139
68;30,5;1013;61;2,8;0;0,03455;0,08608373;0,087089358;5,637782415;1,485321338;19073,2987
68;30,5;1013;35;1,8;0;0,033528;0,08608373;0,085791624;5,652795735;1,48661374;19492,98871
68;30,5;1013;74;2,2;0;0,033546;0,08608373;0,08581465;5,652527374;1,486590639;19485,40646
68;30,5;1013;65;2,6;0;0,033297;0,08608373;0,085495571;5,656252539;1,486911315;19590,92106
67;30,6;1013;357;1,8;0;0,034338;0,08608373;0,086821755;5,640859884;1,485586258;19158,58598
67;30,6;1013;29;2,4;0;0,03467;0,08608373;0,087240467;5,63604881;1,485172103;19025,42162
67;30,6;1013;329;1,8;0;0,035743;0,08608373;0,088580181;5,620808967;1,4838602;18609,67419
67;30,6;1013;11;2,6;0;0,034291;0,08608373;0,086762316;5,641544726;1,485645211;19177,61707
67;30,6;1013;36;2,8;0;0,03427;0,08608373;0,086735745;5,641851022;1,485671579;19186,13486
67;30,5;1013;33;2,6;0;0,035369;0,08608373;0,088115529;5,626068325;1,484312945;18752,11542
68;30,5;1013;5;2,6;0;0,035019;0,08608373;0,087678464;5,631040804;1,484740995;18887,78836
67;30,5;1013;2;2,2;0;0,034578;0,08608373;0,08712464;5,637377369;1,48528647;19062,10176
68;30,4;1013;24;1,4;0;0,035548;0,08608373;0,088338221;5,623544242;1,484095663;18683,61931
68;30,3;1013;13;3,6;0;0,034445;0,08608373;0,086956922;5,639304266;1,485452344;19115,42693
68;30,3;1013;26;2,6;0;0,03458;0,08608373;0,08712716;5,63734845;1,48528398;19061,30258
67;30,2;1013;44;3,6;0;0,034516;0,08608373;0,087046496;5,638274698;1,485363715;19086,91603
68;30,1;1013;24;2,4;0;0,035829;0,08608373;0,088686682;5,619607379;1,483756763;18577,28308
68;30;1013;5;2,8;0;0,034848;0,08608373;0,087464132;5,633488317;1,484951686;18954,92778
69;30;1013;23;2,8;0;0,03515;0,08608373;0,087842306;5,629173881;1,484580283;18836,73522
70;29,9;1013;29;3,6;0;0,035004;0,08608373;0,087659684;5,63125502;1,484759435;18893,65515
70;29,9;1013;43;2,2;0;0,035003;0,08608373;0,087658432;5,631269304;1,484760665;18894,04643
71;29,9;1013;12;2,6;0;0,03501;0,08608373;0,087667196;5,631169323;1,484752058;18891,30792
71;29,9;1013;51;1,2;0;0,035011;0,08608373;0,087668448;5,631155041;1,484750829;18890,91678
71;29,9;1013;61;2,8;0;0,034807;0,08608373;0,087412665;5,634076932;1,485002356;18971,11003
72;29,8;1013;41;2,8;0;0,033746;0,08608373;0,086070081;5,649555244;1,486334787;19401,62866
71;29,8;1013;37;2,4;0;0,033538;0,08608373;0,085804417;5,652646628;1,486600905;19488,77548
71;29,8;1013;18;1,8;0;0,033767;0,08608373;0,086096858;5,649244193;1,48630801;19392,88164
71;29,7;1013;60;2,4;0;0,034466;0,08608373;0,086983425;5,638999525;1,485426111;19106,98358
71;29,7;1013;345;1,4;0;0,035479;0,08608373;0,088252445;5,624515704;1,48417929;18709,95227
71;29,7;1013;16;2,6;0;0,036098;0,08608373;0,089018984;5,615867459;1,483434817;18476,82628
70;29,6;1013;338;1,4;0;0,035378;0,08608373;0,088126739;5,625941111;1,484301994;18748,65722
71;29,5;1013;20;2,8;0;0,035608;0,08608373;0,088412741;5,622701024;1,484023075;18660,79262
71;29,5;1013;7;2,6;0;0,035396;0,08608373;0,088149155;5,62568678;1,4842801;18741,74536
72;29,4;1013;14;2,4;0;0,035227;0,08608373;0,087938467;5,628079773;1,484486098;18806,87968
72;29,4;1013;9;1,2;0;0,035526;0,08608373;0,088310881;5,623853779;1,484122309;18692,00575
73;29,3;1013;37;2,8;0;0,034961;0,08608373;0,087605825;5,631869613;1,484812342;18910,49734
73;29,3;1013;33;2,8;0;0,035175;0,08608373;0,087873539;5,628818389;1,484549681;18827,02951
73;29,2;1013;22;2,4;0;0,036271;0,08608373;0,089232041;5,613476928;1,483229031;18412,89944
73;29,2;1013;5;2,2;0;0,0356;0,08608373;0,088402808;5,622813371;1,484032747;18663,83234
73;29,1;1013;8;3,4;0;0,035393;0,08608373;0,08814542;5,62572916;1,484283749;18742,89692
74;29,1;1013;52;3,6;0;0,035407;0,08608373;0,088162851;5,62553142;1,484266726;18737,52444
74;29,1;1013;29;1,4;0;0,035574;0,08608373;0,08837052;5,623178673;1,484064193;18673,7196
74;29,1;1013;31;2,8;0;0,037204;0,08608373;0,090372413;5,600778049;1,482135864;18076,99535
75;29;1013;44;3,6;0;0,035582;0,08608373;0,088380456;5,623066244;1,484054515;18670,67604
75;29;1013;81;1,6;0;0,035996;0,08608373;0,088893127;5,617282279;1,48355661;18514,76536
75;29;1013;58;3,7;0;0,035618;0,08608373;0,088425155;5,622560626;1,484010989;18656,99461
75;29;1013;36;4,5;0;0,035578;0,08608373;0,088375489;5,623122455;1,484059354;18672,19767
75;28,9;1013;22;3,6;0;0,035976;0,08608373;0,088868428;5,617560165;1,483580531;18522,22613
75;28,9;1013;28;4,5;0;0,035628;0,08608373;0,088437567;5,622420267;1,483998907;18653,19845
75;28,9;1013;48;3,7;0;0,035127;0,08608373;0,087813562;5,629501157;1,484608456;18845,67499
75;28,8;1013;31;2,8;0;0,035207;0,08608373;0,0879135;5,628363727;1,484510542;18814,62354
75;28,8;1013;52;2,6;0;0,035814;0,08608373;0,088668115;5,619816751;1,483774786;18582,92304
75;28,8;1013;40;1,6;0;0,035437;0,08608373;0,088200193;5,625107954;1,484230273;18726,0243
75;28,8;1013;38;1,6;0;0,035847;0,08608373;0,088708956;5,619356249;1,483735145;18570,5205
75;28,8;1013;49;1,6;0;0,035447;0,08608373;0,088212637;5,624966878;1,484218129;18722,19465
75;28,8;1013;0;1,6;0;0,035607;0,08608373;0,088411499;5,622715066;1,484024284;18661,17252
75;28,8;1013;36;3,9;0;0,034139;0,08608373;0,086569809;5,643765977;1,485836425;19239,47352
75;28,8;1013;51;2,8;0;0,034734;0,08608373;0,087320952;5,635126673;1,485092722;19000,00382
75;28,8;1013;58;3,2;0;0,03425;0,08608373;0,086710432;5,642142908;1,485696705;19194,25541
74;28,7;1013;32;3,4;0;0,03544;0,08608373;0,088203927;5,625065627;1,484226629;18724,87521
74;28,7;1013;20;3,6;0;0,036389;0,08608373;0,089377072;5,611852924;1,483089231;18369,59689
75;28,6;1013;56;3,4;0;0,035512;0,08608373;0,088293479;5,624050856;1,484139274;18697,34724
75;28,6;1013;7;1,4;0;0,035997;0,08608373;0,088894362;5,617268389;1,483555414;18514,39251
75;28,6;1013;47;3,4;0;0,035614;0,08608373;0,088420189;5,622616781;1,484015823;18658,51359
75;28,6;1013;47;2,4;0;0,035802;0,08608373;0,088653259;5,619984311;1,483789211;18587,43794
76;28,6;1013;44;3,7;0;0,035296;0,08608373;0,088024549;5,627101369;1,484401873;18780,22143
76;28,5;1013;59;3,4;0;0,03549;0,08608373;0,088266125;5,624360707;1,484165947;18705,74835
76;28,5;1013;353;2,6;0;0,03621;0,08608373;0,089156975;5,614318528;1,483301479;18435,38001
76;28,5;1013;61;1,4;0;0,035918;0,08608373;0,088796763;5,618366909;1,483649979;18543,90288
77;28,5;1013;40;2,6;0;0,035876;0,08608373;0,088744832;5,618951916;1,483700338;18559,63755
77;28,5;1013;7;2,6;0;0,035582;0,08608373;0,088380456;5,623066244;1,484054515;18670,67604
77;28,4;1013;44;3,4;0;0,037347;0,08608373;0,090545928;5,598859897;1,481970742;18026,79225
77;28,4;1013;47;2,2;0;0,036272;0,08608373;0,089233271;5,613463143;1,483227844;18412,53145
77;28,4;1013;30;2,2;0;0,035913;0,08608373;0,088790583;5,618436517;1,483655971;18545,77439
77;28,4;1013;18;1,4;0;0,036112;0,08608373;0,089036244;5,61567358;1,483418127;18471,63338
77;28,4;1013;71;1,6;0;0,035917;0,08608373;0,088795527;5,61838083;1,483651177;18544,27715
77;28,4;1013;50;1,6;0;0,036002;0,08608373;0,088900535;5,617198944;1,483549436;18512,52852
77;28,4;1013;31;2,4;0;0,036964;0,08608373;0,090080449;5,604013957;1,482414423;18162,0043
77;28,4;1013;45;3,4;0;0,03615;0,08608373;0,089083078;5,615147716;1,483372858;18457,55584
77;28,4;1013;69;2,4;0;0,03609;0,08608373;0,089009119;5,615978281;1,483444357;18479,79522
77;28,4;1013;11;1,8;0;0,035867;0,08608373;0,0887337;5,619077364;1,483711137;18563,01339
77;28,5;1013;42;2,2;0;0,035888;0,08608373;0,088759672;5,618784701;1,483685944;18555,13869
77;28,5;1013;6;2,2;0;0,035116;0,08608373;0,087799811;5,629657757;1,484621937;18849,9541
77;28,5;1013;29;1,8;0;0,035051;0,08608373;0,087718515;5,630584118;1,484701682;18875,287
77;28,5;1013;54;1;0;0,035043;0,08608373;0,087708504;5,630698251;1,484711506;18878,4105
77;28,6;1013;48;2,6;0;0,035378;0,08608373;0,088126739;5,625941111;1,484301994;18748,65722
77;28,6;1013;23;1,8;0;0,036184;0,08608373;0,08912496;5,614677674;1,483332395;18444,98175
77;28,6;1013;34;1,6;0;0,035976;0,08608373;0,088868428;5,617560165;1,483580531;18522,22613
77;28,7;1013;63;1,6;0;0,035553;0,08608373;0,088344433;5,62347392;1,484089609;18681,71455
77;28,7;1013;54;2,4;0;0,035611;0,08608373;0,088416465;5,622658901;1,484019449;18659,65302
77;28,7;1013;71;1,6;0;0,035338;0,08608373;0,088076905;5,626506754;1,484350687;18764,03862
